DATE_TIME,VOLUME,RESP_AVG
2025-04-22 22:00:00,1611,8.063030505
2025-04-22 23:00:00,1704,9.34423946
2025-04-23 0:00:00,1573,7.205185152
2025-04-23 1:00:00,1799,9.096641826
2025-04-23 2:00:00,1882,7.195763838
2025-04-23 3:00:00,1711,8.939637169
2025-04-23 4:00:00,1791,8.281423411
2025-04-23 5:00:00,1532,8.190593026
2025-04-23 6:00:00,1914,8.839844696
2025-04-23 7:00:00,1562,8.988589335
2025-04-23 8:00:00,2459,8.592292056
2025-04-23 9:00:00,2565,8.275232715
2025-04-23 10:00:00,3067,7.002252423
2025-04-23 11:00:00,2545,8.16931842
2025-04-23 12:00:00,3155,8.206325671
2025-04-23 13:00:00,3834,7.229717841
2025-04-23 14:00:00,3225,6.269239185
2025-04-23 15:00:00,2952,7.909706527
2025-04-23 16:00:00,2966,7.135696167
2025-04-23 17:00:00,2775,6.93442585
2025-04-23 18:00:00,1640,8.146494695
2025-04-23 19:00:00,1401,6.374813268
2025-04-23 20:00:00,1741,5.892064828
2025-04-23 21:00:00,1616,6.502997529
2025-04-23 22:00:00,1624,6.312683882
2025-04-23 23:00:00,1370,6.406073459
2025-04-24 0:00:00,1769,6.744025975
2025-04-24 1:00:00,1577,7.140829929
2025-04-24 2:00:00,1634,6.444844814
2025-04-24 3:00:00,1304,7.231996565
2025-04-24 4:00:00,1051,8.880507116
2025-04-24 5:00:00,998,7.546929436
2025-04-24 6:00:00,644,6.975023393
2025-04-24 7:00:00,3547,10.47338692
2025-04-24 8:00:00,5704,7.525097021
2025-04-24 9:00:00,4837,8.822324925
2025-04-24 10:00:00,4808,7.622613321
2025-04-24 11:00:00,4332,7.822219349
2025-04-24 12:00:00,4659,7.785260083
2025-04-24 13:00:00,5409,7.723229107
2025-04-24 14:00:00,6001,7.285802908
2025-04-24 15:00:00,4008,7.976190894
2025-04-24 16:00:00,2265,6.841491019
2025-04-24 17:00:00,740,7.41631475
2025-04-24 18:00:00,655,6.187964474
2025-04-24 19:00:00,1626,7.171574788
2025-04-24 20:00:00,1284,6.698823149
2025-04-24 21:00:00,1208,6.462798543
2025-04-24 22:00:00,715,7.065831322
2025-04-25 0:00:00,1255,7.722023481
2025-04-25 1:00:00,1583,6.58305944
2025-04-25 2:00:00,1514,7.165194232
2025-04-25 3:00:00,1362,6.652259715
2025-04-25 4:00:00,917,10.88160373
2025-04-25 5:00:00,841,7.343522829
2025-04-25 6:00:00,1071,8.687834516
2025-04-25 7:00:00,1053,8.979013864
2025-04-25 8:00:00,1108,7.646043104
2025-04-25 9:00:00,852,7.557916151
2025-04-25 10:00:00,1155,7.560787963
2025-04-25 11:00:00,952,8.150530484
2025-04-25 12:00:00,930,8.342201253
2025-04-25 13:00:00,1044,9.429776731
2025-04-25 14:00:00,1492,7.18304269
2025-04-25 15:00:00,1549,7.385562856
2025-04-25 16:00:00,1883,6.350637411
2025-04-25 17:00:00,1227,8.193579326
2025-04-25 18:00:00,1277,7.99159522
2025-04-25 19:00:00,1351,7.308065005
2025-04-25 20:00:00,1119,7.964498555
2025-04-25 21:00:00,956,7.71509352
2025-04-25 22:00:00,1116,8.428976655
2025-04-25 23:00:00,1343,7.31721846
2025-04-26 0:00:00,1577,7.544064568
2025-04-26 3:00:00,1112,7.532570801
2025-04-26 7:00:00,1072,6.020848677
2025-04-26 8:00:00,880,7.494517329
2025-04-26 9:00:00,1100,7.885239076
2025-04-26 10:00:00,998,8.071527664
2025-04-26 11:00:00,1305,6.082384289
2025-04-26 12:00:00,4282,8.2304573
2025-04-26 13:00:00,2508,8.530057234
2025-04-26 14:00:00,4265,7.35830326
2025-04-26 16:00:00,2742,8.382861136
2025-04-26 17:00:00,5627,7.560109164
2025-04-26 19:00:00,5978,8.100305846
2025-04-26 21:00:00,8963,7.707485867
2025-04-26 22:00:00,10131,8.825140569
2025-04-27 1:00:00,4632,7.053426128
2025-04-27 2:00:00,1863,8.719432493
2025-04-27 3:00:00,1123,7.870043613
2025-04-27 5:00:00,2484,7.662094159
2025-04-27 6:00:00,7380,10.4603655
2025-04-27 8:00:00,6151,8.995945051
2025-04-27 9:00:00,2643,7.914113702
2025-04-27 10:00:00,7410,10.52729807
2025-04-27 12:00:00,8048,10.44882125
2025-04-27 14:00:00,6111,8.398927586
2025-04-27 15:00:00,9694,10.34069066
2025-04-27 16:00:00,9704,8.696871949
2025-04-27 18:00:00,8611,10.38602444
2025-04-27 20:00:00,8083,7.679970645
2025-04-27 22:00:00,6118,9.779221211
2025-04-27 23:00:00,6449,7.765447424
2025-04-28 0:00:00,7266,6.677815026
2025-04-28 1:00:00,1435,8.798629948
2025-04-28 2:00:00,1613,7.146089465
2025-04-28 3:00:00,1584,9.127201968
2025-04-28 4:00:00,1141,7.005780737
2025-04-28 5:00:00,1366,7.766335793
2025-04-28 6:00:00,1383,9.054462436
2025-04-28 7:00:00,4106,8.381503671
2025-04-28 8:00:00,9250,14.02654556
2025-04-28 9:00:00,8494,10.28545842
2025-04-28 10:00:00,7990,8.593090422
2025-04-28 11:00:00,7783,8.571424507
2025-04-28 12:00:00,10489,8.226141765
2025-04-28 13:00:00,10924,7.282853896
2025-04-28 14:00:00,7809,7.773524224
2025-04-28 15:00:00,2391,11.48748946
2025-04-28 16:00:00,2353,5.513469538
2025-04-28 17:00:00,1767,8.166430266
2025-04-28 18:00:00,1555,6.517826651
2025-04-28 19:00:00,1432,7.101103338
2025-04-28 20:00:00,2032,7.195115003
2025-04-28 21:00:00,1700,6.769455269
2025-04-28 22:00:00,1881,6.126949555
2025-04-28 23:00:00,1608,6.406597455
2025-04-29 0:00:00,1965,6.023889776
2025-04-29 1:00:00,1891,6.55296821
2025-04-29 2:00:00,2038,6.675578987
2025-04-29 3:00:00,1796,6.721327547
2025-04-29 4:00:00,1326,6.861590717
2025-04-29 5:00:00,1270,6.946601175
2025-04-29 6:00:00,1202,7.660825837
2025-04-29 7:00:00,971,7.355510035
2025-04-29 8:00:00,1099,6.585485073
2025-04-29 9:00:00,1221,6.785911877
2025-04-29 10:00:00,1143,6.149145876
2025-04-29 11:00:00,1249,9.108922448
2025-04-29 12:00:00,1584,10.00035731
2025-04-29 13:00:00,1794,8.655270751
2025-04-29 14:00:00,2390,9.845277067
2025-04-29 15:00:00,2359,10.22724024
2025-04-29 16:00:00,2179,8.448779012
2025-04-29 17:00:00,1835,8.636695218
2025-04-29 18:00:00,1804,8.240335524
2025-04-29 19:00:00,1689,7.916976129
2025-04-29 20:00:00,1859,8.526816465
2025-04-29 21:00:00,1940,7.799209665
2025-04-29 22:00:00,1662,7.229132957
2025-04-29 23:00:00,1595,7.167922105
2025-04-30 0:00:00,1611,8.379397651
2025-04-30 1:00:00,1818,7.858168734
2025-04-30 2:00:00,1801,8.228205236
2025-04-30 3:00:00,1656,8.09566812
2025-04-30 4:00:00,2016,11.20747696
2025-04-30 5:00:00,1679,8.700061344
2025-04-30 6:00:00,1437,9.385385502
2025-04-30 7:00:00,1195,8.815439781
2025-04-30 8:00:00,1089,7.283408485
2025-04-30 9:00:00,1323,9.08264177
2025-04-30 10:00:00,940,7.814705495
2025-04-30 11:00:00,1761,7.762526416
2025-04-30 12:00:00,2038,7.856749789
2025-04-30 13:00:00,2675,7.670463568
2025-04-30 14:00:00,2348,7.402691588
2025-04-30 15:00:00,1983,7.422723561
2025-04-30 16:00:00,1967,7.174201238
2025-04-30 17:00:00,1985,7.496650461
2025-04-30 18:00:00,2219,7.993711218
2025-04-30 19:00:00,2740,8.219271447
2025-04-30 20:00:00,2592,9.580053962
2025-04-30 21:00:00,2056,6.268100688
2025-04-30 22:00:00,1573,7.932980816
2025-04-30 23:00:00,1600,9.223649859
2025-05-01 0:00:00,1379,6.941065676
2025-05-01 1:00:00,1829,7.955917034
2025-05-01 2:00:00,2627,7.864403624
2025-05-01 3:00:00,2002,6.682065981
2025-05-01 4:00:00,1754,7.585711835
2025-05-01 5:00:00,1434,8.10279523
2025-05-01 6:00:00,1479,9.977331096
2025-05-01 7:00:00,1330,8.506887568
2025-05-01 8:00:00,1510,6.984271854
2025-05-01 9:00:00,1526,6.836437388
2025-05-01 10:00:00,1936,7.550001722
2025-05-01 11:00:00,2241,8.144681022
2025-05-01 12:00:00,2301,8.752650192
2025-05-01 13:00:00,2921,7.81887031
2025-05-01 14:00:00,2344,9.545422091
2025-05-01 15:00:00,2615,7.588642544
2025-05-01 16:00:00,2494,9.636557238
2025-05-01 17:00:00,2219,11.0072135
2025-05-01 18:00:00,2677,8.713230682
2025-05-01 19:00:00,3148,7.437088459
2025-05-01 20:00:00,3184,7.332827994
2025-05-01 21:00:00,2339,7.408975435
2025-05-01 22:00:00,2186,7.271945637
2025-05-01 23:00:00,2252,7.033580546
2025-05-02 0:00:00,2689,7.94361244
2025-05-02 1:00:00,2062,9.301065053
2025-05-02 2:00:00,2221,6.787157821
2025-05-02 3:00:00,1922,6.760997694
2025-05-02 4:00:00,1984,6.929048665
2025-05-02 5:00:00,1559,6.956960425
2025-05-02 6:00:00,1254,7.871548457
2025-05-02 7:00:00,1349,7.490536245
2025-05-02 8:00:00,1342,7.921484607
2025-05-02 9:00:00,1284,8.283657629
2025-05-02 10:00:00,1575,7.288610577
2025-05-02 11:00:00,1933,10.05657599
2025-05-02 12:00:00,2176,7.341216626
2025-05-02 13:00:00,2320,8.126504509
2025-05-02 14:00:00,1801,8.797129652
2025-05-02 15:00:00,2119,9.694171182
2025-05-02 16:00:00,2029,9.978767583
2025-05-02 17:00:00,1449,8.535045033
2025-05-02 18:00:00,1338,7.546684801
2025-05-02 19:00:00,1795,7.821370138
2025-05-02 21:00:00,1357,6.315148058
2025-05-02 22:00:00,1573,6.68602709
2025-05-02 23:00:00,1185,6.315991209
2025-05-03 0:00:00,988,7.061966619
2025-05-03 6:00:00,568,7.674738394
2025-05-03 10:00:00,976,8.37153198
2025-05-03 11:00:00,1134,7.545342317
2025-05-03 13:00:00,1085,10.20770135
2025-05-03 14:00:00,1171,8.427655512
2025-05-03 17:00:00,1118,7.420985146
2025-05-03 23:00:00,1043,7.269449016
2025-05-04 1:00:00,1343,6.905091008
2025-05-04 2:00:00,1276,7.646138611
2025-05-04 3:00:00,1318,7.40103677
2025-05-04 4:00:00,1286,6.916979157
2025-05-04 5:00:00,1159,6.703984478
2025-05-04 10:00:00,913,6.562347402
2025-05-04 12:00:00,1448,6.784314233
2025-05-04 16:00:00,2071,9.274324899
2025-05-04 17:00:00,1876,8.639109157
2025-05-04 21:00:00,1386,7.479725495
2025-05-04 22:00:00,1574,6.38043184
2025-05-04 23:00:00,1444,7.955990341
2025-05-05 0:00:00,1519,6.281768591
2025-05-05 1:00:00,1607,7.149914974
2025-05-05 2:00:00,2014,7.858403284
2025-05-05 3:00:00,2089,6.557039928
2025-05-05 4:00:00,1941,6.346630186
2025-05-05 5:00:00,1143,7.62788558
2025-05-05 6:00:00,1229,7.584431454
2025-05-05 7:00:00,1047,6.885714162
2025-05-05 8:00:00,1241,8.619391486
2025-05-05 9:00:00,1085,7.346459708
2025-05-05 10:00:00,1003,10.07470633
2025-05-05 11:00:00,1412,8.710863991
2025-05-05 12:00:00,1377,8.096385638
2025-05-05 13:00:00,1736,8.570109764
2025-05-05 14:00:00,2336,7.273332451
2025-05-05 15:00:00,3452,7.28435155
2025-05-05 16:00:00,3822,7.406505744
2025-05-05 17:00:00,2887,7.033172175
2025-05-05 18:00:00,2855,8.855005522
2025-05-05 19:00:00,2607,7.028294355
2025-05-05 20:00:00,2193,7.134043244
2025-05-05 21:00:00,2752,7.671015221
2025-05-05 22:00:00,2492,7.021873955
2025-05-05 23:00:00,2502,7.584496262
2025-05-06 0:00:00,2120,6.145137531
2025-05-06 1:00:00,2500,6.481394463
2025-05-06 2:00:00,3403,6.840522893
2025-05-06 3:00:00,3033,5.855763889
2025-05-06 4:00:00,2792,6.198635857
2025-05-06 5:00:00,3101,6.456937815
2025-05-06 6:00:00,2305,7.902097257
2025-05-06 7:00:00,1946,7.617316765
2025-05-06 8:00:00,2283,8.586427555
2025-05-06 9:00:00,2169,8.694119834
2025-05-06 10:00:00,2556,8.490142883
2025-05-06 11:00:00,2086,7.779584907
2025-05-06 12:00:00,5169,8.087587159
2025-05-06 13:00:00,5253,7.694750756
2025-05-06 14:00:00,6068,8.68409834
2025-05-06 15:00:00,6310,7.525725971
2025-05-06 16:00:00,6010,10.52655284
2025-05-06 17:00:00,4705,9.329031236
2025-05-06 18:00:00,5360,8.051563578
2025-05-06 19:00:00,5255,6.477857197
2025-05-06 20:00:00,4893,6.668392468
2025-05-06 21:00:00,4893,6.004039934
2025-05-06 22:00:00,5012,6.285546962
2025-05-06 23:00:00,4862,6.992916849
2025-05-07 0:00:00,5071,5.829097978
2025-05-07 1:00:00,5678,6.214612283
2025-05-07 2:00:00,5259,8.156021572
2025-05-07 3:00:00,5710,6.588756333
2025-05-07 4:00:00,5537,7.242774778
2025-05-07 5:00:00,4397,5.734921152
2025-05-07 6:00:00,3701,6.422789247
2025-05-07 7:00:00,4699,6.436554192
2025-05-07 8:00:00,5039,7.813308871
2025-05-07 9:00:00,2907,7.045332315
2025-05-07 10:00:00,2024,5.46281502
2025-05-07 11:00:00,1926,6.75396432
2025-05-07 12:00:00,2462,8.05174804
2025-05-07 13:00:00,2470,7.162749689
2025-05-07 14:00:00,2631,7.05318042
2025-05-07 15:00:00,3101,6.98643048
2025-05-07 16:00:00,2782,7.435982874
2025-05-07 17:00:00,2438,6.687691048
2025-05-07 18:00:00,1851,6.419591181
2025-05-07 19:00:00,1616,6.808975588
2025-05-07 20:00:00,1612,5.995402989
2025-05-07 21:00:00,1680,6.638191086
2025-05-07 22:00:00,1424,7.346382013
2025-05-07 23:00:00,1603,7.363749182
2025-05-08 1:00:00,1973,5.784085143
2025-05-08 2:00:00,1883,5.957742206
2025-05-08 3:00:00,1687,7.131233875
2025-05-08 4:00:00,1278,7.294454927
2025-05-08 5:00:00,1110,6.438819244
2025-05-08 6:00:00,1168,7.95568661
2025-05-08 7:00:00,1014,7.332114335
2025-05-08 8:00:00,1250,9.191431309
2025-05-08 9:00:00,1334,8.314824423
2025-05-08 10:00:00,1488,7.498055465
2025-05-08 11:00:00,1853,7.072739148
2025-05-08 12:00:00,1822,7.594395388
2025-05-08 13:00:00,1971,8.325489645
2025-05-08 14:00:00,2331,9.827771926
2025-05-08 15:00:00,2647,8.182113087
2025-05-08 16:00:00,1830,8.262771336
2025-05-08 17:00:00,1608,7.849113436
2025-05-08 18:00:00,2006,7.238672202
2025-05-08 19:00:00,2130,7.154052858
2025-05-08 20:00:00,1864,6.704085566
2025-05-08 21:00:00,1761,7.850293297
2025-05-08 22:00:00,1606,6.105989892
2025-05-08 23:00:00,1697,6.663341742
2025-05-09 0:00:00,1627,7.82514322
2025-05-09 1:00:00,1933,7.381815187
2025-05-09 2:00:00,1957,8.966680413
2025-05-09 3:00:00,2531,8.86125465
2025-05-09 4:00:00,1788,7.780017659
2025-05-09 5:00:00,1115,7.811963657
2025-05-09 6:00:00,1308,7.954795713
2025-05-09 7:00:00,1372,7.870763565
2025-05-09 8:00:00,1253,7.414119324
2025-05-09 9:00:00,1377,8.488441475
2025-05-09 10:00:00,1221,7.352655275
2025-05-09 11:00:00,1390,7.689573439
2025-05-09 12:00:00,1675,7.485996066
2025-05-09 13:00:00,2081,7.918031843
2025-05-09 14:00:00,1896,8.48731771
2025-05-09 15:00:00,2280,8.438254788
2025-05-09 16:00:00,1919,8.875076241
2025-05-09 17:00:00,1668,7.978292317
2025-05-09 18:00:00,1366,7.993179571
2025-05-09 19:00:00,3058,6.317013483
2025-05-09 20:00:00,4014,7.462595399
2025-05-09 21:00:00,4921,7.32567802
2025-05-09 22:00:00,4715,6.729114862
2025-05-09 23:00:00,4386,7.416122592
2025-05-10 0:00:00,4512,6.891178242
2025-05-10 1:00:00,4607,6.525819357
2025-05-10 2:00:00,3399,7.019379156
2025-05-10 3:00:00,1581,6.879051759
2025-05-10 4:00:00,1123,8.052631369
2025-05-10 5:00:00,1053,6.182252747
2025-05-10 10:00:00,1038,7.210515696
2025-05-10 11:00:00,804,7.161146245
2025-05-10 14:00:00,1922,7.219964673
2025-05-10 18:00:00,1545,6.772740965
2025-05-10 19:00:00,1475,6.987350756
2025-05-10 21:00:00,1430,6.963833668
2025-05-10 22:00:00,1365,6.817593965
2025-05-11 2:00:00,1476,6.630849645
2025-05-11 3:00:00,1104,6.056256643
2025-05-11 4:00:00,1165,7.498544625
2025-05-11 5:00:00,1256,6.52615984
2025-05-11 6:00:00,1093,9.03650177
2025-05-11 17:00:00,2112,7.172594212
2025-05-11 18:00:00,1673,6.928100867
2025-05-11 22:00:00,1587,6.884972621
2025-05-11 23:00:00,1728,6.76626428
2025-05-12 0:00:00,2087,7.431184403
2025-05-12 1:00:00,2249,7.952827192
2025-05-12 2:00:00,2374,8.219588554
2025-05-12 3:00:00,2366,7.992790732
2025-05-12 4:00:00,1798,7.784659209
2025-05-12 5:00:00,3123,7.628293481
2025-05-12 6:00:00,2972,8.283781881
2025-05-12 7:00:00,3636,8.514484133
2025-05-12 8:00:00,3254,8.579544339
2025-05-12 9:00:00,2463,8.532268336
2025-05-12 10:00:00,3588,8.046974729
2025-05-12 11:00:00,2514,8.340474487
2025-05-12 12:00:00,2228,8.081747493
2025-05-12 14:00:00,4133,8.910392335
2025-05-12 15:00:00,5995,8.304858811
2025-05-12 16:00:00,3743,8.307637527
2025-05-12 17:00:00,2374,9.015833487
2025-05-12 18:00:00,2950,8.314129151
2025-05-12 19:00:00,4856,7.305515129
2025-05-12 20:00:00,5184,6.732168502
2025-05-12 21:00:00,3511,6.811668965
2025-05-12 22:00:00,3883,7.429137911
2025-05-12 23:00:00,4390,7.666192274
2025-05-13 0:00:00,4199,7.309409638
2025-05-13 1:00:00,4180,8.240902308
2025-05-13 2:00:00,4567,8.866195514
2025-05-13 3:00:00,3068,8.513550047
2025-05-13 4:00:00,2332,8.769852388
2025-05-13 5:00:00,2112,7.446181138
2025-05-13 6:00:00,2527,8.44601601
2025-05-13 7:00:00,2236,8.4253138
2025-05-13 8:00:00,2319,7.993550885
2025-05-13 9:00:00,2123,8.487290084
2025-05-13 10:00:00,1582,8.577902341
2025-05-13 11:00:00,1664,7.945714754
2025-05-13 12:00:00,2701,8.667127437
2025-05-13 13:00:00,2685,10.90836165
2025-05-13 14:00:00,2742,9.403954201
2025-05-13 15:00:00,2550,9.062954276
2025-05-13 16:00:00,2240,8.582633977
2025-05-13 17:00:00,2121,9.019719636
2025-05-13 18:00:00,2339,7.808750987
2025-05-13 19:00:00,2365,8.701321077
2025-05-13 20:00:00,2420,7.221849217
2025-05-13 21:00:00,2793,6.701063438
2025-05-13 22:00:00,2647,11.04394233
2025-05-13 23:00:00,2164,13.56078752
2025-05-14 0:00:00,2527,10.64606089
2025-05-14 1:00:00,3508,8.030091256
2025-05-14 2:00:00,3652,9.879485436
2025-05-14 3:00:00,2971,10.08780306
2025-05-14 4:00:00,2034,7.903095349
2025-05-14 5:00:00,1883,7.326004866
2025-05-14 6:00:00,2118,8.047991408
2025-05-14 7:00:00,2153,7.890728474
2025-05-14 8:00:00,2718,8.15826524
2025-05-14 9:00:00,2498,7.846442871
2025-05-14 10:00:00,1542,9.217188976
2025-05-14 11:00:00,2471,8.43234235
2025-05-14 12:00:00,3273,7.902095392
2025-05-14 13:00:00,2785,8.627414758
2025-05-14 14:00:00,2438,9.468964941
2025-05-14 15:00:00,4874,9.316739625
2025-05-14 16:00:00,2262,15.80803365
2025-05-14 17:00:00,1842,8.919127285
2025-05-14 18:00:00,2086,7.35778741
2025-05-14 19:00:00,2069,8.401990327
2025-05-14 20:00:00,2247,9.205136544
2025-05-14 21:00:00,2447,9.211146114
2025-05-14 22:00:00,2062,8.341351238
2025-05-14 23:00:00,1844,9.631684305
2025-05-15 0:00:00,1975,7.513186715
2025-05-15 1:00:00,2887,7.702055616
2025-05-15 2:00:00,2959,7.803187114
2025-05-15 3:00:00,2916,7.686055491
2025-05-15 4:00:00,2173,7.599296109
2025-05-15 5:00:00,1779,8.321138602
2025-05-15 6:00:00,1981,7.811367125
2025-05-15 7:00:00,2049,7.050412025
2025-05-15 8:00:00,2109,8.215261696
2025-05-15 9:00:00,2169,7.542685184
2025-05-15 10:00:00,2079,8.315603225
2025-05-15 11:00:00,2044,10.16101014
2025-05-15 12:00:00,5704,8.442916774
2025-05-15 13:00:00,4425,8.647944466
2025-05-15 14:00:00,3808,8.794399396
2025-05-15 15:00:00,3165,9.371345245
2025-05-15 17:00:00,2934,8.944197987
2025-05-15 18:00:00,2983,8.739496434
2025-05-15 19:00:00,3004,7.792990223
2025-05-15 20:00:00,2811,8.045771158
2025-05-15 21:00:00,2744,9.274850257
2025-05-15 22:00:00,2488,7.665882673
2025-05-15 23:00:00,2498,7.668755936
2025-05-16 0:00:00,2991,7.907623863
2025-05-16 1:00:00,3465,8.039976124
2025-05-16 2:00:00,3510,7.564960824
2025-05-16 3:00:00,3711,6.787307669
2025-05-16 4:00:00,2995,8.855466031
2025-05-16 5:00:00,3460,8.686358211
2025-05-16 6:00:00,2758,7.983795927
2025-05-16 7:00:00,2941,8.05383201
2025-05-16 8:00:00,2832,6.909674907
2025-05-16 9:00:00,2434,8.969596928
2025-05-16 10:00:00,1979,8.701379277
2025-05-16 11:00:00,2353,8.524390842
2025-05-16 12:00:00,2281,9.903595259
2025-05-16 13:00:00,2535,7.572209079
2025-05-16 14:00:00,3074,9.491883217
2025-05-16 15:00:00,2988,9.033539639
2025-05-16 16:00:00,2879,8.327270895
2025-05-16 17:00:00,2339,10.01823676
2025-05-16 18:00:00,2604,7.761313298
2025-05-16 19:00:00,2149,8.560901633
2025-05-16 20:00:00,2255,8.218852852
2025-05-16 21:00:00,1693,6.960255464
2025-05-16 22:00:00,1852,8.461131806
2025-05-16 23:00:00,1726,7.678842845
2025-05-17 0:00:00,1537,6.976865888
2025-05-17 2:00:00,3014,6.89096066
2025-05-17 4:00:00,2373,7.423383724
2025-05-17 5:00:00,2326,7.481765745
2025-05-17 6:00:00,1476,7.516421803
2025-05-17 7:00:00,1939,9.101080155
2025-05-17 8:00:00,1360,8.265826553
2025-05-17 9:00:00,1992,8.451752684
2025-05-17 11:00:00,1544,16.65935642
2025-05-17 17:00:00,3988,7.517265864
2025-05-17 20:00:00,4162,7.71684549
2025-05-17 21:00:00,3688,6.978081261
2025-05-17 22:00:00,3988,7.095557836
2025-05-17 23:00:00,3964,7.377180658
2025-05-18 0:00:00,4158,8.019740131
2025-05-18 6:00:00,2193,8.026038504
2025-05-18 10:00:00,5368,7.132620217
2025-05-18 11:00:00,5038,7.030293631
2025-05-18 12:00:00,4602,6.683238248
2025-05-18 13:00:00,4319,7.84588832
2025-05-18 14:00:00,4820,9.126857925
2025-05-18 15:00:00,4566,7.902755694
2025-05-18 17:00:00,4459,8.851748211
2025-05-18 18:00:00,4625,7.816184999
2025-05-18 23:00:00,3398,7.973120041
2025-05-19 0:00:00,3940,7.792740317
2025-05-19 1:00:00,4327,8.510665285
2025-05-19 2:00:00,3980,8.25912747
2025-05-19 3:00:00,4020,7.657736147
2025-05-19 4:00:00,3486,8.151329873
2025-05-19 5:00:00,2992,8.802191115
2025-05-19 6:00:00,2994,8.06191193
2025-05-19 7:00:00,2737,9.163283802
2025-05-19 8:00:00,3786,9.116196222
2025-05-19 9:00:00,3434,9.21036119
2025-05-19 10:00:00,2996,10.36754839
2025-05-19 11:00:00,4094,9.360220893
2025-05-19 12:00:00,3653,8.196656277
2025-05-19 13:00:00,4228,8.707497595
2025-05-19 14:00:00,4951,8.610673168
2025-05-19 15:00:00,4010,8.165167637
2025-05-19 16:00:00,4890,21.23347889
2025-05-19 17:00:00,4111,8.631815019
2025-05-19 18:00:00,4314,8.274781053
2025-05-19 19:00:00,4174,8.294795397
2025-05-19 20:00:00,6239,8.498432926
2025-05-19 21:00:00,6879,7.916161665
2025-05-19 22:00:00,6424,8.368457433
2025-05-19 23:00:00,6196,9.280736813
2025-05-20 0:00:00,5819,7.757391334
2025-05-20 1:00:00,5616,10.43038577
2025-05-20 2:00:00,5897,7.680306781
2025-05-20 3:00:00,5977,9.156682303
2025-05-20 4:00:00,5306,7.49727788
2025-05-20 5:00:00,4493,7.944856727
2025-05-20 6:00:00,4130,8.416754868
2025-05-20 7:00:00,5701,8.479310722
2025-05-20 8:00:00,4652,9.206350973
2025-05-20 9:00:00,4317,8.56053917
2025-05-20 10:00:00,3304,8.838535658
2025-05-20 11:00:00,4733,9.108561273
2025-05-20 12:00:00,6736,8.903557214
2025-05-20 13:00:00,5738,8.762194259
2025-05-20 14:00:00,4223,8.713635256
2025-05-20 15:00:00,4339,11.11648936
2025-05-20 16:00:00,3830,9.350346515
2025-05-20 17:00:00,3703,9.870762758
2025-05-20 18:00:00,3367,8.712240125
2025-05-20 19:00:00,3413,9.096422211
2025-05-20 20:00:00,4078,7.705563154
2025-05-20 21:00:00,4153,9.711866449
2025-05-20 22:00:00,4175,8.028200623
2025-05-20 23:00:00,4219,10.37366838
2025-05-21 0:00:00,4911,8.833793937
2025-05-21 1:00:00,5234,9.491634109
2025-05-21 2:00:00,5300,9.330467568
2025-05-21 3:00:00,4794,8.711598978
2025-05-21 4:00:00,4372,9.040811942
2025-05-21 5:00:00,5360,9.77290162
2025-05-21 6:00:00,2805,8.130582717
2025-05-21 7:00:00,3172,7.415771764
2025-05-21 8:00:00,3005,9.51004596
2025-05-21 9:00:00,2983,8.420160552
2025-05-21 10:00:00,2253,8.915601746
2025-05-21 11:00:00,3016,9.838157577
2025-05-21 12:00:00,3869,8.94735246
2025-05-21 13:00:00,4162,11.2660326
2025-05-21 14:00:00,4250,8.267334572
2025-05-21 15:00:00,3849,9.638820009
2025-05-21 16:00:00,3754,10.78586696
2025-05-21 17:00:00,3341,9.505631908
2025-05-21 18:00:00,2979,8.502458799
2025-05-21 19:00:00,3612,8.702179357
2025-05-21 20:00:00,3341,10.07720422
2025-05-21 21:00:00,2643,7.450761157
2025-05-21 22:00:00,2832,8.875429078
2025-05-21 23:00:00,2851,7.896407525
2025-05-22 0:00:00,3120,7.822397671
2025-05-22 1:00:00,4011,8.394921007
2025-05-22 2:00:00,4282,8.467234224
2025-05-22 3:00:00,3963,8.268419708
2025-05-22 4:00:00,2991,8.11916973
2025-05-22 5:00:00,2866,8.163853015
2025-05-22 6:00:00,2658,8.491818493
2025-05-22 7:00:00,2711,7.804788327
2025-05-22 8:00:00,2662,8.061922656
2025-05-22 9:00:00,3196,9.257272052
2025-05-22 10:00:00,2950,9.035146695
2025-05-22 11:00:00,2803,8.140052775
2025-05-22 12:00:00,3741,8.825983749
2025-05-22 13:00:00,4170,8.605156555
2025-05-22 14:00:00,4669,10.11373965
2025-05-22 15:00:00,3696,10.67851391
2025-05-22 16:00:00,3029,9.562531668
2025-05-22 17:00:00,3012,7.986152137
2025-05-22 18:00:00,2839,7.665162268
2025-05-22 19:00:00,3275,7.451387212
2025-05-22 20:00:00,3285,7.302976871
2025-05-22 21:00:00,3050,7.601449284
2025-05-22 22:00:00,2928,7.283252967
2025-05-22 23:00:00,2924,7.836441157
2025-05-23 1:00:00,3393,8.237846828
2025-05-23 2:00:00,3682,9.5125916
2025-05-23 3:00:00,3281,8.39619666
2025-05-23 4:00:00,2691,7.213294904
2025-05-23 5:00:00,2104,8.451966856
2025-05-23 6:00:00,2671,9.76687657
2025-05-23 7:00:00,2589,9.973680003
2025-05-23 8:00:00,2542,8.846788175
2025-05-23 9:00:00,2355,8.771523787
2025-05-23 10:00:00,1688,8.177771548
2025-05-23 11:00:00,2313,8.202675601
2025-05-23 12:00:00,2572,8.043599278
2025-05-23 13:00:00,3103,8.068548638
